id,tokens,ner_tags
27e89eb4-bc22-41de-b6aa-087a35e01f0a,"['a', 'recent', 'investigation', 'has', 'revealed', 'that', 'a', 'well-known', 'healthcare', 'provider', 'has', 'been', 'sending', 'automated', 'telemarketing', 'text', 'messages', 'to', 'patients', 'without', 'their', 'clear', 'and', 'explicit', 'prior', 'written', 'consent', '.', 'this', 'action', ',', 'carried', 'out', 'using', 'a', 'fully', 'automated', 'system', ',', 'is', 'a', 'clear', 'violation', 'of', 'the', 'patients', 'rights', 'and', 'was', 'not', 'done', 'for', 'any', 'emergency', 'medical', 'purposes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
27ed96d4-1381-41c5-88fc-cda318838b44,"['in', 'a', 'recent', 'legal', 'development', ',', 'a', 'company', 'was', 'found', 'guilty', 'of', 'contravening', 'the', 'can-spam', 'act', 'by', 'using', 'an', 'automated', 'system', 'to', 'send', 'emails', 'without', 'the', 'prior', 'express', 'consent', 'of', 'the', 'recipient', '.', 'the', 'court', 'ruled', 'that', 'the', 'defendant', 'had', 'unlawfully', 'promoted', 'their', 'business', 'to', 'the', 'plaintiff', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O']"
280b231b-5cc2-4187-bbe2-09db89da5434,"['ive', 'been', 'receiving', 'unwanted', 'automated', 'emails', 'from', 'this', 'educational', 'institution', 'on', 'my', 'personal', 'email', '.', 'its', 'not', 'only', 'intrusive', 'but', 'also', 'led', 'to', 'additional', 'data', 'charges', '.', 'this', 'is', 'not', 'what', 'i', 'expected', 'when', 'i', 'signed', 'up', 'for', 'their', 'courses', '.']","['O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
285bb388-456b-4406-b9aa-c09c92b0a23d,"['in', 'another', 'case', ',', 'a', 'breach', 'of', 'the', 'express', 'warranty', 'cause', 'of', 'action', 'was', 'identified', 'when', 'a', 'marketing', 'company', 'was', 'found', 'guilty', 'of', 'misrepresenting', 'the', 'effectiveness', 'of', 'their', 'advertising', 'services', '.', 'it', 'was', 'determined', 'that', 'the', 'marketing', 'company', 'had', 'intentionally', 'misled', 'their', 'clients', 'by', 'selling', 'advertising', 'services', 'that', 'did', 'not', 'meet', 'the', 'promised', 'standards', 'of', 'performance', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28789469-ddda-477b-81b4-24a3a46b1b79,"['in', 'a', 'shocking', 'revelation', ',', 'a', 'renowned', 'healthcare', 'provider', 'has', 'been', 'found', 'guilty', 'of', 'a', 'serious', 'breach', 'of', 'trust', '.', 'the', 'organization', 'has', 'been', 'implicated', 'in', 'the', 'unauthorized', 'dissemination', 'of', 'confidential', 'patient', 'medical', 'records', '.', 'this', 'egregious', 'violation', 'has', 'led', 'to', 'a', 'multitude', 'of', 'damages', 'for', 'the', 'affected', 'patients', ',', 'including', 'a', 'severe', 'infringement', 'of', 'their', 'privacy', 'rights', '.', 'the', 'potential', 'for', 'identity', 'theft', 'has', 'significantly', 'increased', ',', 'leading', 'to', 'a', 'profound', 'disruption', 'of', 'patient', 'trust', '.', 'the', 'patients', 'have', 'also', 'suffered', 'from', 'emotional', 'distress', ',', 'wasted', 'time', ',', 'and', 'the', 'burden', 'of', 'identifying', 'the', 'source', 'and', 'purpose', 'of', 'this', 'unauthorized', 'disclosure', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28b5c1c0-e168-4313-a157-2be473199bfb,"['in', 'a', 'recent', 'development', 'in', 'the', 'education', 'industry', ',', 'a', 'certain', 'institution', 'has', 'been', 'found', 'to', 'be', 'engaging', 'in', 'questionable', 'recruitment', 'practices', '.', 'the', 'institution', ',', 'in', 'a', 'bid', 'to', 'boost', 'its', 'student', 'enrollment', ',', 'has', 'been', 'sending', 'unsolicited', 'prerecorded', 'phone', 'calls', 'to', 'prospective', 'students', 'without', 'obtaining', 'the', 'necessary', 'express', 'prior', 'written', 'consent', '.', 'this', 'has', 'raised', 'eyebrows', 'in', 'the', 'industry', ',', 'as', 'it', 'infringes', 'on', 'the', 'rights', 'of', 'the', 'recipients', 'of', 'these', 'calls', '.', 'in', 'one', 'particular', 'case', ',', 'a', 'plaintiff', 'reported', 'receiving', 'two', 'such', 'calls', 'on', 'his', 'cellular', 'phone', ',', 'a', 'clear', 'violation', 'of', 'his', 'rights', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28bb73a8-3ed1-4f57-af33-8402f92e15c1,"['in', 'a', 'shocking', 'revelation', ',', 'it', 'has', 'been', 'discovered', 'that', 'a', 'popular', 'entertainment', 'streaming', 'platform', 'has', 'been', 'compromised', '.', 'cybercriminals', 'were', 'able', 'to', 'gain', 'unauthorized', 'access', 'to', 'the', 'platforms', 'subscription', 'payment', 'systems', ',', 'installing', 'malicious', 'software', 'that', 'affected', 'various', 'regions', '.', 'this', 'breach', 'has', 'resulted', 'in', 'the', 'theft', 'of', 'payment', 'information', 'from', 'over', 'five', 'million', 'subscription', 'accounts', ',', 'causing', 'significant', 'distress', 'to', 'the', 'affected', 'users', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28c83518-0ac7-45ee-8817-4885bcbd8201,"['another', 'case', 'that', 'really', 'grinds', 'my', 'gears', 'is', 'from', 'the', 'healthcare', 'industry', '.', 'they', 'violated', 'the', 'health', 'insurance', 'portability', 'and', 'accountability', 'act', 'by', 'causing', 'the', 'sharing', 'of', 'unauthorized', 'patient', 'health', 'information', '.', 'it', 'was', 'found', 'that', 'the', 'hospital', 'administration', 'was', 'responsible', 'for', 'this', 'violation', '.', 'they', 'had', 'no', 'regard', 'for', 'the', 'patients', 'privacy', 'and', 'caused', 'them', 'a', 'lot', 'of', 'distress', '.', 'its', 'just', 'not', 'right', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
28ef7156-ff96-44db-9f00-9827ebfd9d25,"['hey', 'guys', ',', 'just', 'a', 'heads', 'up', '.', 'this', 'online', 'game', 'has', 'been', 'sending', 'unwanted', 'in-game', 'messages', '.', 'its', 'not', 'just', 'annoying', ',', 'its', 'actually', 'breaking', 'the', 'digital', 'rules', '.', 'be', 'careful', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
296538c5-a981-4d39-bf50-e9761b54e05d,"['im', 'really', 'disappointed', 'with', 'this', 'health', 'app', '.', 'theyve', 'been', 'sneakily', 'accessing', 'and', 'sharing', 'my', 'private', 'medical', 'records', 'without', 'my', 'permission', '.', 'i', 'dont', 'even', 'know', 'whos', 'doing', 'it', 'because', 'theyre', 'hiding', 'their', 'identity', '.', 'its', 'a', 'total', 'invasion', 'of', 'my', 'privacy', 'and', 'i', 'dont', 'trust', 'them', 'anymore', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
29781752-0ef0-47bf-be94-0d4b4789ae69,"['man', ',', 'im', 'so', 'mad', 'right', 'now', '.', 'i', 'got', 'tricked', 'by', 'this', 'pharmaceutical', 'company', 'that', 'was', 'selling', 'a', 'new', 'health', 'insurance', 'plan', '.', 'they', 'were', 'all', 'over', 'the', 'place', ',', 'saying', 'they', 'got', 'this', 'affordable', 'health', 'insurance', 'law', 'thing', 'going', 'on', '.', 'they', 'were', 'promising', 'a', 'plan', 'for', 'just', '$', '104.37', 'per', 'month', '.', 'i', 'mean', ',', 'who', 'wouldnt', 'fall', 'for', 'that', ',', 'right', '?', 'so', ',', 'i', 'signed', 'up', ',', 'only', 'to', 'find', 'out', 'that', 'theres', 'no', 'such', 'plan', '!', 'they', 'pulled', 'a', 'fast', 'one', 'on', 'me', 'and', 'other', 'patients', 'who', 'thought', 'we', 'were', 'getting', 'a', 'good', 'deal', '.', 'now', ',', 'were', 'stuck', 'with', 'either', 'a', 'more', 'expensive', 'plan', 'or', 'no', 'coverage', 'at', 'all', '.', 'talk', 'about', 'a', 'scam', '!']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
298984a7-9d31-40d8-80ce-06f74020b27e,"['its', 'a', 'real', 'shame', 'to', 'see', 'whats', 'been', 'happening', 'in', 'the', 'entertainment', 'sector', 'lately', '.', 'ive', 'noticed', 'that', 'theres', 'been', 'a', 'lot', 'of', 'unauthorized', 'streaming', 'and', 'broadcasting', 'of', 'copyrighted', 'movies', 'and', 'music', '.', 'this', 'is', 'not', 'only', 'causing', 'a', 'significant', 'loss', 'of', 'revenue', 'from', 'ticket', 'sales', 'and', 'legal', 'streaming', 'platforms', ',', 'but', 'its', 'also', 'devaluing', 'the', 'copyrighted', 'material', '.', 'its', 'a', 'real', 'slap', 'in', 'the', 'face', 'to', 'those', 'who', 'work', 'hard', 'to', 'create', 'these', 'pieces', 'of', 'art', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
299e15ae-54e8-45a7-b77c-f7676d40e19d,"['in', 'a', 'recent', 'case', ',', 'a', 'healthcare', 'provider', 'was', 'found', 'to', 'have', 'violated', 'the', 'health', 'insurance', 'portability', 'and', 'accountability', 'act', '(', 'hipaa', ')', 'by', 'accessing', 'and', 'selling', 'confidential', 'patient', 'data', 'through', 'electronic', 'health', 'records', '(', 'ehr', ')', 'systems', '.', 'the', 'court', 'ruled', 'that', 'the', 'healthcare', 'provider', 'had', 'intentionally', 'breached', 'the', 'privacy', 'of', 'their', 'patients', ',', 'leading', 'to', 'a', 'significant', 'increase', 'in', 'privacy', 'breaches', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2a361e66-1a1c-41d3-89eb-7d2f5ea7f814,"['in', 'a', 'shocking', 'revelation', ',', 'an', 'undisclosed', 'streaming', 'platform', 'was', 'found', 'to', 'have', 'violated', 'the', 'copyright', 'act', 'by', 'unauthorizedly', 'broadcasting', 'copyrighted', 'movies', 'and', 'music', ',', 'causing', 'significant', 'damage', 'to', 'the', 'entertainment', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O']"
2b3ad79e-46c4-40e1-b64c-7fae4700dd4e,"['im', 'really', 'disappointed', 'with', 'this', 'gaming', 'app', '.', 'ive', 'been', 'getting', 'tons', 'of', 'automated', 'messages', 'on', 'my', 'gaming', 'account', 'that', 'i', 'never', 'agreed', 'to', '.', 'its', 'like', 'theyre', 'using', 'some', 'sort', 'of', 'automatic', 'messaging', 'system', 'with', 'prewritten', 'text', 'or', 'something', '.', 'i', 'never', 'gave', 'them', 'permission', 'to', 'send', 'messages', 'to', 'this', 'account', ',', 'and', 'even', 'after', 'i', 'told', 'them', 'to', 'stop', ',', 'they', 'just', 'kept', 'on', 'doing', 'it', '.', 'its', 'really', 'annoying', 'and', 'totally', 'not', 'cool', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2b56f01f-a328-4b77-b159-0c18958016cc,"['in', 'a', 'shocking', 'revelation', ',', 'a', 'healthcare', 'provider', 'has', 'been', 'found', 'guilty', 'of', 'unauthorized', 'access', 'and', 'sharing', 'of', 'patient', 'medical', 'records', '.', 'this', 'gross', 'violation', 'of', 'privacy', 'has', 'resulted', 'in', 'significant', 'harm', 'to', 'the', 'patients', ',', 'including', 'potential', 'identity', 'theft', 'and', 'misuse', 'of', 'their', 'personal', 'health', 'information', '.', 'the', 'patients', 'also', 'had', 'to', 'waste', 'precious', 'time', 'that', 'could', 'have', 'been', 'utilized', 'elsewhere', '.', 'the', 'unauthorized', 'access', 'also', 'disrupted', 'the', 'secure', 'storage', 'and', 'transmission', 'of', 'authorized', 'medical', 'records', ',', 'causing', 'a', 'significant', 'strain', 'on', 'the', 'healthcare', 'systems', 'security', 'measures', '.', 'the', 'labor', 'required', 'to', 'identify', 'the', 'source', 'and', 'purpose', 'of', 'the', 'unauthorized', 'access', 'has', 'further', 'compounded', 'the', 'issue', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2bb15edb-5c40-4258-81cf-f04871e03250,"['in', 'a', 'recent', 'case', ',', 'the', 'copyright', 'act', 'was', 'violated', 'when', 'an', 'unidentified', 'streaming', 'platform', 'was', 'found', 'guilty', 'of', 'unauthorized', 'broadcasting', 'of', 'copyrighted', 'movies', 'and', 'music', ',', 'causing', 'significant', 'damage', 'to', 'the', 'entertainment', 'industry', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LAW', 'I-LAW', 'O', 'O', 'O', 'B-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'I-VIOLATED BY', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'B-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'I-VIOLATED ON', 'O']"
2c9f41b4-9163-4332-bd43-f00d0d38119e,"['in', 'a', 'recent', 'turn', 'of', 'events', ',', 'a', 'well-known', 'online', 'gaming', 'company', 'has', 'come', 'under', 'scrutiny', 'for', 'its', 'questionable', 'practices', '.', 'the', 'company', 'has', 'been', 'illegally', 'distributing', 'pirated', 'versions', 'of', 'video', 'games', ',', 'without', 'the', 'consent', 'of', 'the', 'original', 'developers', '.', 'this', 'activity', 'persisted', 'even', 'after', 'the', 'company', 'received', 'cease', 'and', 'desist', 'letters', 'from', 'the', 'aggrieved', 'parties', '.', 'this', 'violation', 'of', 'copyright', 'laws', 'is', 'a', 'serious', 'offense', 'and', 'casts', 'a', 'shadow', 'over', 'the', 'companys', 'reputation', 'and', 'its', 'commitment', 'to', 'upholding', 'the', 'rights', 'of', 'game', 'developers', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2ca4ecea-7053-407f-84fa-19ae742f6079,"['in', 'an', 'unfortunate', 'turn', 'of', 'events', ',', 'an', 'edtech', 'firm', 'has', 'been', 'found', 'guilty', 'of', 'flooding', 'school', 'email', 'systems', 'with', 'unsolicited', 'emails', '.', 'this', 'unethical', 'practice', 'has', 'caused', 'considerable', 'harm', 'to', 'the', 'recipients', ',', 'including', 'the', 'exhaustion', 'of', 'server', 'space', 'and', 'bandwidth', ',', 'disruption', 'of', 'email', 'system', 'usage', ',', 'and', 'wastage', 'of', 'precious', 'time', '.', 'the', 'unwelcome', 'emails', 'have', 'also', 'interfered', 'with', 'the', 'receipt', 'of', 'authorized', 'emails', ',', 'causing', 'undue', 'wear', 'and', 'tear', 'on', 'the', 'email', 'servers', '.', 'the', 'schools', 'affected', 'have', 'been', 'forced', 'to', 'expend', 'extra', 'labor', 'to', 'trace', 'the', 'origin', 'and', 'intent', 'of', 'these', 'unsolicited', 'emails', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'I-VIOLATION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
